BenchmarkTest00607,SECXPI,XPATH_INJECTION,"['81', '62', '79']","['String bar = thing.doSomething(param);', 'String expression = ""/Employees/Employee[@emplid=\'""+bar+""\']"";', 'xp.evaluate(expression, xmlDocument) + ""<br/>""']"
BenchmarkTest01074,SECXSS2,XSS_SERVLET,"['89', '90', '91']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01281,HRS,HRS_REQUEST_PARAMETER_TO_COOKIE,['63'],"['javax.servlet.http.Cookie cookie = new javax.servlet.http.Cookie(""SomeCookie"", str);']"
BenchmarkTest00969,SECCU,COOKIE_USAGE,"['54', '55']","['if (theCookie.getName().equals(""BenchmarkTest00969"")) {', 'param = java.net.URLDecoder.decode(theCookie.getValue(), ""UTF-8"");']"
BenchmarkTest00172,SECSH,SERVLET_HEADER,"['44', '45']","['if (request.getHeader(""BenchmarkTest00172"") != null) {', 'param = request.getHeader(""BenchmarkTest00172"");']"
BenchmarkTest00178,SECXSS2,XSS_SERVLET,"['97', '98', '99']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01339,SECXSS2,XSS_SERVLET,"['54', '54']","['response.getWriter().print(bar.toCharArray());', 'response.getWriter().print(bar.toCharArray());']"
BenchmarkTest01363,SECSP,SERVLET_PARAMETER,['43'],"['java.util.Map<String,String[]> map = request.getParameterMap();']"
BenchmarkTest02293,PADORA,PADDING_ORACLE,['73'],"['javax.crypto.Cipher c = javax.crypto.Cipher.getInstance(""DES/CBC/PKCS5Padding"");']"
BenchmarkTest00747,SECXSS2,XSS_SERVLET,"['95', '96', '97']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01048,SECSHR,SERVLET_HEADER_REFERER,"['44', '45']","['if (request.getHeader(""Referer"") != null) {', 'param = request.getHeader(""Referer"");']"
BenchmarkTest01604,SECHRS,HTTP_RESPONSE_SPLITTING,"['66', '43']","['String[] values = request.getParameterValues(""BenchmarkTest01604"");', 'javax.servlet.http.Cookie cookie = new javax.servlet.http.Cookie(""SomeCookie"", str);']"
BenchmarkTest01396,SQL,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,['57'],"['int count = statement.executeUpdate( sql, new String[] {""USERNAME"",""PASSWORD""} );']"
BenchmarkTest01655,SECSSQ,SERVLET_QUERY_STRING,['43'],['String queryString = request.getQueryString();']
BenchmarkTest00167,SECCU,COOKIE_USAGE,"['74', '75', '96', '97']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest02588,SECSSQ,SERVLET_QUERY_STRING,['43'],['String queryString = request.getQueryString();']
BenchmarkTest01376,SECTBV,TRUST_BOUNDARY_VIOLATION,"['54', '43', '46', '51']","['java.util.Map<String,String[]> map = request.getParameterMap();', 'String[] values = map.get(""BenchmarkTest01376"");', 'String bar = new Test().doSomething(request, param);', 'request.getSession().setAttribute( ""userid"", bar);']"
BenchmarkTest01695,SECXSS2,XSS_SERVLET,"['104', '105', '106']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01270,SECSP,SERVLET_PARAMETER,['43'],"['String param = request.getParameter(""BenchmarkTest01270"");']"
BenchmarkTest02623,SECTBV,TRUST_BOUNDARY_VIOLATION,"['63', '43', '52', '56', '58', '60']","['String queryString = request.getQueryString();', 'String param = queryString.substring(paramLoc + paramval.length()); // 1st assume ""BenchmarkTest02623"" param is last parameter in query string.', 'param = queryString.substring(paramLoc + paramval.length(), ampersandLoc);', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'String bar = doSomething(request, param);', 'request.getSession().setAttribute( ""userid"", bar);']"
BenchmarkTest01698,SECXSS2,XSS_SERVLET,"['101', '102', '103']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest00066,SECCU,COOKIE_USAGE,"['54', '55', '86', '87', '108', '109']","['if (theCookie.getName().equals(""BenchmarkTest00066"")) {', 'param = java.net.URLDecoder.decode(theCookie.getValue(), ""UTF-8"");', 'if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest02219,SECPTI,PATH_TRAVERSAL_IN,['75'],['java.io.File fileTarget = new java.io.File(']
BenchmarkTest00569,SECCI,COMMAND_INJECTION,"['101', '75']","['String bar = thing.doSomething(g6821); // reflection', 'Process p = r.exec(args, argsEnv);']"
BenchmarkTest01702,SECCU,COOKIE_USAGE,"['79', '80', '102', '103']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01184,SECCU,COOKIE_USAGE,"['70', '71', '91', '92']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest00491,SECHOC,HTTPONLY_COOKIE,['74'],"['javax.servlet.http.Cookie cookie = new javax.servlet.http.Cookie(""SomeCookie"", str);']"
BenchmarkTest01880,SECCU,COOKIE_USAGE,"['54', '55']","['if (theCookie.getName().equals(""BenchmarkTest01880"")) {', 'param = java.net.URLDecoder.decode(theCookie.getValue(), ""UTF-8"");']"
BenchmarkTest02556,SECSSQ,SERVLET_QUERY_STRING,['43'],['String queryString = request.getQueryString();']
BenchmarkTest02349,SECSP,SERVLET_PARAMETER,"['45', '48']","['java.util.Enumeration<String> names = request.getParameterNames();', 'String[] values = request.getParameterValues(name);']"
BenchmarkTest02606,SECHOC,HTTPONLY_COOKIE,['90'],"['javax.servlet.http.Cookie rememberMe = new javax.servlet.http.Cookie(cookieName, rememberMeKey);']"
BenchmarkTest01902,SECLDAPI,LDAP_INJECTION,"['63', '45', '49', '51', '60']","['param = request.getHeader(""BenchmarkTest01902"");', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'String bar = doSomething(request, param);', 'String filter = ""(&(objectclass=person)(uid="" + bar', 'javax.naming.NamingEnumeration<javax.naming.directory.SearchResult> results = ctx.search(base, filter, sc);']"
BenchmarkTest01682,SECIC,INSECURE_COOKIE,['77'],"['javax.servlet.http.Cookie cookie = new javax.servlet.http.Cookie(""SomeCookie"", str);']"
BenchmarkTest02160,SECSP,SERVLET_PARAMETER,['43'],"['String param = request.getParameter(""BenchmarkTest02160"");']"
BenchmarkTest00831,SECHOC,HTTPONLY_COOKIE,['107'],"['javax.servlet.http.Cookie rememberMe = new javax.servlet.http.Cookie(cookieName, rememberMeKey);']"
BenchmarkTest00579,SECHOC,HTTPONLY_COOKIE,['105'],"['javax.servlet.http.Cookie rememberMe = new javax.servlet.http.Cookie(cookieName, rememberMeKey);']"
BenchmarkTest00018,SECSQLIJDBC,SQL_INJECTION_JDBC,"['60', '46', '49', '53', '56']","['java.util.Enumeration<String> headers = request.getHeaders(""BenchmarkTest00018"");', 'param = headers.nextElement(); // just grab first element', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'String sql = ""INSERT INTO users (username, password) VALUES (\'foo\',\'""+ param + ""\')"";', 'int count = statement.executeUpdate( sql );']"
BenchmarkTest01910,SECSH,SERVLET_HEADER,"['44', '45']","['if (request.getHeader(""BenchmarkTest01910"") != null) {', 'param = request.getHeader(""BenchmarkTest01910"");']"
BenchmarkTest00730,SECXSS2,XSS_SERVLET,"['60', '60']","['response.getWriter().write(bar.toCharArray());', 'response.getWriter().write(bar.toCharArray());']"
BenchmarkTest00503,SECSP,SERVLET_PARAMETER,['43'],"['java.util.Map<String,String[]> map = request.getParameterMap();']"
BenchmarkTest01029,SECPTI,PATH_TRAVERSAL_IN,"['64', '51', '63']","['String bar = new Test().doSomething(request, param);', ""+ org.owasp.benchmark.helpers.Utils.testfileDir.replace('\\\\', java.io.File.separatorChar).replace(' ', '_') + bar, null, null);"", 'java.io.File fileTarget = new java.io.File(fileURI);']"
BenchmarkTest01988,SECPTI,PATH_TRAVERSAL_IN,"['67', '60', '66']","['String bar = doSomething(request, param);', 'fileName = org.owasp.benchmark.helpers.Utils.testfileDir + bar;', 'fis = new java.io.FileInputStream(new java.io.File(fileName));']"
BenchmarkTest01513,SECXSS2,XSS_SERVLET,"['50', '50']","['response.getWriter().write(bar.toCharArray());', 'response.getWriter().write(bar.toCharArray());']"
BenchmarkTest00424,SECTBV,TRUST_BOUNDARY_VIOLATION,"['55', '49']","['bar = new String( new sun.misc.BASE64Decoder().decodeBuffer(', 'request.getSession().putValue( ""userid"", bar);']"
BenchmarkTest01035,SECSH,SERVLET_HEADER,"['44', '45']","['if (request.getHeader(""BenchmarkTest01035"") != null) {', 'param = request.getHeader(""BenchmarkTest01035"");']"
BenchmarkTest01378,SECSQLIJDBC,SQL_INJECTION_JDBC,"['57', '51', '53']","['String bar = new Test().doSomething(request, param);', 'String sql = ""{call "" + bar + ""}"";', 'java.sql.CallableStatement statement = connection.prepareCall( sql, java.sql.ResultSet.TYPE_FORWARD_ONLY,']"
BenchmarkTest00320,SECXSS2,XSS_SERVLET,"['99', '100', '101']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01969,SQL,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,['57'],['statement.addBatch( sql );']
BenchmarkTest02347,SECXSS2,XSS_SERVLET,"['101', '102', '103']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01310,SQL,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,['52'],['statement.execute( sql );']
BenchmarkTest00431,SECSQLISPRJDBC,SQL_INJECTION_SPRING_JDBC,"['58', '43', '56']","['String param = request.getParameter(""BenchmarkTest00431"");', 'String sql = ""SELECT * from USERS where USERNAME=\'foo\' and PASSWORD=\'"" + bar + ""\'"";', 'java.util.List<String> results = org.owasp.benchmark.helpers.DatabaseHelper.JDBCtemplate.query(sql,  new org.springframework.jdbc.core.RowMapper<String>() {']"
BenchmarkTest02286,SECSP,SERVLET_PARAMETER,['43'],"['java.util.Map<String,String[]> map = request.getParameterMap();']"
BenchmarkTest02301,SECSP,SERVLET_PARAMETER,"['45', '48']","['java.util.Enumeration<String> names = request.getParameterNames();', 'String[] values = request.getParameterValues(name);']"
BenchmarkTest01328,SECPTI,PATH_TRAVERSAL_IN,"['64', '51', '63']","['String bar = new Test().doSomething(request, param);', ""+ org.owasp.benchmark.helpers.Utils.testfileDir.replace('\\\\', '/').replace(' ', '_') + bar);"", 'java.io.File fileTarget = new java.io.File(fileURI);']"
BenchmarkTest00123,SECSH,SERVLET_HEADER,"['44', '45']","['if (request.getHeader(""BenchmarkTest00123"") != null) {', 'param = request.getHeader(""BenchmarkTest00123"");']"
BenchmarkTest01432,SECXSS2,XSS_SERVLET,"['97', '98', '99']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01665,SECSSQ,SERVLET_QUERY_STRING,['43'],['String queryString = request.getQueryString();']
BenchmarkTest01884,SECSQLISPRJDBC,SQL_INJECTION_SPRING_JDBC,"['66', '55', '61', '64']","['param = java.net.URLDecoder.decode(theCookie.getValue(), ""UTF-8"");', 'String bar = doSomething(request, param);', 'String sql = ""SELECT * from USERS where USERNAME=\'foo\' and PASSWORD=\'"" + bar + ""\'"";', 'org.owasp.benchmark.helpers.DatabaseHelper.JDBCtemplate.batchUpdate(sql);']"
BenchmarkTest02710,SECHRS,HTTP_RESPONSE_SPLITTING,"['63', '60']","['str = new String(input, 0, i);', 'javax.servlet.http.Cookie cookie = new javax.servlet.http.Cookie(""SomeCookie"", str);']"
BenchmarkTest02633,SECSQLIJDBC,SQL_INJECTION_JDBC,"['66', '60', '62']","['String bar = doSomething(request, param);', 'String sql = ""SELECT * from USERS where USERNAME=? and PASSWORD=\'""+ bar +""\'"";', 'java.sql.PreparedStatement statement = connection.prepareStatement( sql,']"
BenchmarkTest01066,SECCI,COMMAND_INJECTION,"['60', '51']","['String bar = new Test().doSomething(request, param);', 'Process p = r.exec(args, argsEnv);']"
BenchmarkTest00140,SECCU,COOKIE_USAGE,"['80', '81', '102', '103']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest00351,SECSP,SERVLET_PARAMETER,['43'],"['String param = request.getParameter(""BenchmarkTest00351"");']"
BenchmarkTest02503,SECCU,COOKIE_USAGE,"['66', '67', '87', '88']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest00120,SECDU,DES_USAGE,"['70', '73']","['javax.crypto.Cipher c = javax.crypto.Cipher.getInstance(""DES/CBC/PKCS5PADDING"", java.security.Security.getProvider(""SunJCE""));', 'javax.crypto.SecretKey key = javax.crypto.KeyGenerator.getInstance(""DES"").generateKey();']"
BenchmarkTest00484,SECPR,PREDICTABLE_RANDOM,['61'],['double value = new java.util.Random().nextDouble();']
BenchmarkTest01761,SECSHA1,WEAK_MESSAGE_DIGEST_SHA1,['49'],"['java.security.MessageDigest md = java.security.MessageDigest.getInstance(""SHA1"", ""SUN"");']"
BenchmarkTest00173,SECSH,SERVLET_HEADER,"['44', '45']","['if (request.getHeader(""BenchmarkTest00173"") != null) {', 'param = request.getHeader(""BenchmarkTest00173"");']"
BenchmarkTest01849,SECHOC,HTTPONLY_COOKIE,['36'],"['javax.servlet.http.Cookie userCookie = new javax.servlet.http.Cookie(""BenchmarkTest01849"", ""someSecret"");']"
BenchmarkTest01249,SECPTI,PATH_TRAVERSAL_IN,['70'],['java.io.File fileTarget = new java.io.File(']
BenchmarkTest00038,SECSP,SERVLET_PARAMETER,"['47', '50']","['java.util.Enumeration<String> names = request.getParameterNames();', 'String[] values = request.getParameterValues(name);']"
BenchmarkTest02473,SECHOC,HTTPONLY_COOKIE,['80'],"['javax.servlet.http.Cookie rememberMe = new javax.servlet.http.Cookie(cookieName, rememberMeKey);']"
BenchmarkTest00782,SECPTI,PATH_TRAVERSAL_IN,['110'],['java.io.File fileTarget = new java.io.File(']
BenchmarkTest01949,SECCU,COOKIE_USAGE,"['70', '71', '93', '94']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01061,SECIC,INSECURE_COOKIE,['68'],"['javax.servlet.http.Cookie cookie = new javax.servlet.http.Cookie(""SomeCookie"", str);']"
BenchmarkTest02217,SECMD5,WEAK_MESSAGE_DIGEST_MD5,['54'],"['java.security.MessageDigest md = java.security.MessageDigest.getInstance(""MD5"");']"
BenchmarkTest01157,SECPTI,PATH_TRAVERSAL_IN,"['66', '44', '47', '51', '53', '65']","['java.util.Enumeration<String> headers = request.getHeaders(""BenchmarkTest01157"");', 'param = headers.nextElement(); // just grab first element', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'String bar = new Test().doSomething(request, param);', ""+ org.owasp.benchmark.helpers.Utils.testfileDir.replace('\\\\', '/').replace(' ', '_') + bar);"", 'java.io.File fileTarget = new java.io.File(fileURI);']"
BenchmarkTest02657,SQL,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,['66'],"['int count = statement.executeUpdate( sql, new int[] {1,2} );']"
BenchmarkTest02521,SECSP,SERVLET_PARAMETER,['43'],"['String[] values = request.getParameterValues(""BenchmarkTest02521"");']"
BenchmarkTest01831,SECHOC,HTTPONLY_COOKIE,['36'],"['javax.servlet.http.Cookie userCookie = new javax.servlet.http.Cookie(""BenchmarkTest01831"", ""Ms+Bar"");']"
BenchmarkTest00684,SECDU,DES_USAGE,"['64', '67']","['javax.crypto.Cipher c = javax.crypto.Cipher.getInstance(""DES/CBC/PKCS5PADDING"", java.security.Security.getProvider(""SunJCE""));', 'javax.crypto.SecretKey key = javax.crypto.KeyGenerator.getInstance(""DES"").generateKey();']"
BenchmarkTest01169,SECPTI,PATH_TRAVERSAL_IN,['77'],['java.io.File fileTarget = new java.io.File(']
BenchmarkTest01061,SECHRS,HTTP_RESPONSE_SPLITTING,"['68', '45', '49']","['param = request.getHeader(""BenchmarkTest01061"");', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'javax.servlet.http.Cookie cookie = new javax.servlet.http.Cookie(""SomeCookie"", str);']"
BenchmarkTest01423,SECXSS2,XSS_SERVLET,"['64', '45', '47', '60']","['java.util.Enumeration<String> names = request.getParameterNames();', 'String name = (String) names.nextElement();', 'String bar = new Test().doSomething(request, param);', 'response.getWriter().printf(""Formatted like: %1$s and %2$s."",obj);']"
BenchmarkTest00131,SECPTI,PATH_TRAVERSAL_IN,"['74', '45', '49']","['param = request.getHeader(""BenchmarkTest00131"");', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'java.io.File fileTarget = new java.io.File(bar);']"
BenchmarkTest02617,SECXSS2,XSS_SERVLET,"['104', '105', '106']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest02166,SECSP,SERVLET_PARAMETER,['43'],"['String param = request.getParameter(""BenchmarkTest02166"");']"
BenchmarkTest00105,SECCU,COOKIE_USAGE,"['54', '55']","['if (theCookie.getName().equals(""BenchmarkTest00105"")) {', 'param = java.net.URLDecoder.decode(theCookie.getValue(), ""UTF-8"");']"
BenchmarkTest01204,SECTBV,TRUST_BOUNDARY_VIOLATION,"['56', '53']","['String bar = new Test().doSomething(request, param);', 'request.getSession().putValue( ""userid"", bar);']"
BenchmarkTest01597,SECSP,SERVLET_PARAMETER,['43'],"['String[] values = request.getParameterValues(""BenchmarkTest01597"");']"
BenchmarkTest00188,SECXSS2,XSS_SERVLET,"['97', '98', '99']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01546,SECTBV,TRUST_BOUNDARY_VIOLATION,"['50', '44', '47']","['String param = scr.getTheParameter(""BenchmarkTest01546"");', 'String bar = new Test().doSomething(request, param);', 'request.getSession().putValue( bar, ""10340"");']"
BenchmarkTest01393,SECSP,SERVLET_PARAMETER,['43'],"['java.util.Map<String,String[]> map = request.getParameterMap();']"
BenchmarkTest00772,SECSP,SERVLET_PARAMETER,['43'],"['String[] values = request.getParameterValues(""BenchmarkTest00772"");']"
BenchmarkTest00999,SECSQLIJDBC,SQL_INJECTION_JDBC,"['67', '55', '61', '63']","['param = java.net.URLDecoder.decode(theCookie.getValue(), ""UTF-8"");', 'String bar = new Test().doSomething(request, param);', 'String sql = ""{call "" + bar + ""}"";', 'java.sql.CallableStatement statement = connection.prepareCall( sql, java.sql.ResultSet.TYPE_FORWARD_ONLY,']"
BenchmarkTest02444,SECHOC,HTTPONLY_COOKIE,['78'],"['javax.servlet.http.Cookie rememberMe = new javax.servlet.http.Cookie(cookieName, rememberMeKey);']"
BenchmarkTest00374,SECSP,SERVLET_PARAMETER,['43'],"['String param = request.getParameter(""BenchmarkTest00374"");']"
BenchmarkTest01317,SECDU,DES_USAGE,"['64', '67']","['javax.crypto.Cipher c = javax.crypto.Cipher.getInstance(""DES/CBC/PKCS5PADDING"", java.security.Security.getProvider(""SunJCE""));', 'javax.crypto.SecretKey key = javax.crypto.KeyGenerator.getInstance(""DES"").generateKey();']"
BenchmarkTest01718,SECSSQ,SERVLET_QUERY_STRING,['43'],['String queryString = request.getQueryString();']
BenchmarkTest00199,SECSH,SERVLET_HEADER,"['44', '45']","['if (request.getHeader(""BenchmarkTest00199"") != null) {', 'param = request.getHeader(""BenchmarkTest00199"");']"
BenchmarkTest01739,SECPTI,PATH_TRAVERSAL_IN,['70'],['java.io.File fileTarget = new java.io.File(']
BenchmarkTest00562,SECPR,PREDICTABLE_RANDOM,['83'],['float rand = new java.util.Random().nextFloat();']
BenchmarkTest01323,SECSP,SERVLET_PARAMETER,['43'],"['java.util.Map<String,String[]> map = request.getParameterMap();']"
BenchmarkTest01570,SECPTI,PATH_TRAVERSAL_IN,"['51', '43', '49', '51']","['String[] values = request.getParameterValues(""BenchmarkTest01570"");', 'String bar = new Test().doSomething(request, param);', 'java.io.File fileTarget = new java.io.File(new java.io.File(org.owasp.benchmark.helpers.Utils.testfileDir),bar);', 'java.io.File fileTarget = new java.io.File(new java.io.File(org.owasp.benchmark.helpers.Utils.testfileDir),bar);']"
BenchmarkTest01382,SQL,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,['57'],"['java.sql.PreparedStatement statement = connection.prepareStatement( sql,']"
BenchmarkTest01407,SECSP,SERVLET_PARAMETER,"['45', '48']","['java.util.Enumeration<String> names = request.getParameterNames();', 'String[] values = request.getParameterValues(name);']"
BenchmarkTest00989,SECCU,COOKIE_USAGE,"['54', '55', '79', '80', '100', '101']","['if (theCookie.getName().equals(""BenchmarkTest00989"")) {', 'param = java.net.URLDecoder.decode(theCookie.getValue(), ""UTF-8"");', 'if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest00774,SQL,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,['76'],"['int count = statement.executeUpdate( sql, java.sql.Statement.RETURN_GENERATED_KEYS );']"
BenchmarkTest00196,SECSH,SERVLET_HEADER,"['44', '45']","['if (request.getHeader(""BenchmarkTest00196"") != null) {', 'param = request.getHeader(""BenchmarkTest00196"");']"
BenchmarkTest01934,SECHOC,HTTPONLY_COOKIE,['82'],"['javax.servlet.http.Cookie rememberMe = new javax.servlet.http.Cookie(cookieName, rememberMeKey);']"
BenchmarkTest01003,SECSQLIJDBC,SQL_INJECTION_JDBC,"['67', '55', '61', '63']","['param = java.net.URLDecoder.decode(theCookie.getValue(), ""UTF-8"");', 'String bar = new Test().doSomething(request, param);', 'String sql = ""SELECT * from USERS where USERNAME=? and PASSWORD=\'""+ bar +""\'"";', 'java.sql.PreparedStatement statement = connection.prepareStatement( sql, new String[] {""Column1"",""Column2""} );']"
BenchmarkTest01372,SECCU,COOKIE_USAGE,"['69', '70', '90', '91']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest02499,SECXSS2,XSS_SERVLET,"['86', '87', '88']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01133,SECCU,COOKIE_USAGE,"['77', '78', '99', '100']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest00438,SECSQLIJDBC,SQL_INJECTION_JDBC,"['60', '43', '56']","['String param = request.getParameter(""BenchmarkTest00438"");', 'String sql = ""SELECT * from USERS where USERNAME=\'foo\' and PASSWORD=\'""+ bar +""\'"";', 'statement.execute( sql, new String[] { ""username"", ""password"" } );']"
BenchmarkTest01127,SECXSS2,XSS_SERVLET,"['98', '99', '100']","['response.getWriter().println(', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
BenchmarkTest01158,SECPTI,PATH_TRAVERSAL_IN,"['60', '44', '47', '51', '53', '59']","['java.util.Enumeration<String> headers = request.getHeaders(""BenchmarkTest01158"");', 'param = headers.nextElement(); // just grab first element', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'String bar = new Test().doSomething(request, param);', 'fileName = org.owasp.benchmark.helpers.Utils.testfileDir + bar;', 'fis = new java.io.FileInputStream(fileName);']"
BenchmarkTest00329,SECSQLIJDBC,SQL_INJECTION_JDBC,"['67', '44', '47', '51', '63']","['java.util.Enumeration<String> headers = request.getHeaders(""BenchmarkTest00329"");', 'param = headers.nextElement(); // just grab first element', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'String sql = ""{call "" + bar + ""}"";', 'java.sql.CallableStatement statement = connection.prepareCall( sql );']"
BenchmarkTest02562,SECPTI,PATH_TRAVERSAL_IN,"['67', '43', '52', '56', '58', '60', '66']","['String queryString = request.getQueryString();', 'String param = queryString.substring(paramLoc + paramval.length()); // 1st assume ""BenchmarkTest02562"" param is last parameter in query string.', 'param = queryString.substring(paramLoc + paramval.length(), ampersandLoc);', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'String bar = doSomething(request, param);', 'fileName = org.owasp.benchmark.helpers.Utils.testfileDir + bar;', 'fis = new java.io.FileInputStream(fileName);']"
BenchmarkTest00443,SECPTI,PATH_TRAVERSAL_IN,['98'],['java.io.File fileTarget = new java.io.File(']
BenchmarkTest02255,SECSP,SERVLET_PARAMETER,['43'],"['java.util.Map<String,String[]> map = request.getParameterMap();']"
BenchmarkTest00095,SECHOC,HTTPONLY_COOKIE,"['36', '99']","['javax.servlet.http.Cookie userCookie = new javax.servlet.http.Cookie(""BenchmarkTest00095"", ""whatever"");', 'javax.servlet.http.Cookie rememberMe = new javax.servlet.http.Cookie(cookieName, rememberMeKey);']"
BenchmarkTest00147,SECXSS2,XSS_SERVLET,"['67', '45', '49', '56', '57', '61']","['param = request.getHeader(""Referer"");', 'param = java.net.URLDecoder.decode(param, ""UTF-8"");', 'valuesList.add( param );', 'valuesList.add( ""moresafe"" );', ""bar = valuesList.get(1); // get the last 'safe' value"", 'response.getWriter().format(""Formatted like: %1$s and %2$s."",obj);']"
BenchmarkTest00171,SECSH,SERVLET_HEADER,"['44', '45']","['if (request.getHeader(""BenchmarkTest00171"") != null) {', 'param = request.getHeader(""BenchmarkTest00171"");']"
BenchmarkTest01367,SECCU,COOKIE_USAGE,"['74', '75', '96', '97']","['if (cookieName.equals(cookie.getName())) {', 'if (cookie.getValue().equals(request.getSession().getAttribute(cookieName))) {', 'user + "" has been remembered with cookie: "" + rememberMe.getName()', '+ "" whose value is: "" + rememberMe.getValue() + ""<br/>""']"
